0.364062,0.158333,0.581000
0.365625,0.158333,0.581000
0.367188,0.158333,0.581000
0.368750,0.158333,0.581000
0.370313,0.158333,0.581000
0.371875,0.158333,0.581000
0.373437,0.158333,0.581000
0.375000,0.158333,0.580000
0.376563,0.158333,0.580000
0.378125,0.158333,0.580000
0.379687,0.158333,0.579000
0.381250,0.158333,0.579000
0.382813,0.158333,0.578000
0.384375,0.158333,0.578000
0.385938,0.158333,0.578000
0.387500,0.158333,0.578000
0.389062,0.158333,0.577000
0.390625,0.158333,0.577000
0.392188,0.158333,0.576000
0.393750,0.158333,0.576000
0.395312,0.158333,0.576000
0.396875,0.158333,0.576000
0.398438,0.158333,0.576000
0.400000,0.158333,0.575000
0.401563,0.158333,0.575000
0.403125,0.158333,0.574000
0.404687,0.158333,0.574000
0.406250,0.158333,0.573000
0.407813,0.158333,0.573000
0.409375,0.158333,0.572000
0.410937,0.158333,0.572000
0.412500,0.158333,0.571000
0.414063,0.158333,0.571000
0.415625,0.158333,0.571000
0.417188,0.158333,0.570000
0.418750,0.158333,0.570000
0.420312,0.158333,0.569000
0.421875,0.158333,0.569000
0.423438,0.158333,0.569000
0.425000,0.158333,0.568000
0.426562,0.158333,0.568000
0.428125,0.158333,0.568000
0.429688,0.158333,0.568000
0.431250,0.158333,0.568000
0.432813,0.158333,0.568000
0.434375,0.158333,0.568000
0.435937,0.158333,0.568000
0.437500,0.158333,0.567000
0.439063,0.158333,0.567000
0.440625,0.158333,0.567000
0.442187,0.158333,0.566000
0.443750,0.158333,0.566000
0.445313,0.158333,0.565000
0.446875,0.158333,0.565000
0.448438,0.158333,0.564000
0.450000,0.158333,0.563000
0.451562,0.158333,0.563000
0.453125,0.158333,0.562000
0.454688,0.158333,0.562000
0.456250,0.158333,0.561000
0.457812,0.158333,0.561000
0.459375,0.158333,0.560000
0.460938,0.158333,0.559000
0.462500,0.158333,0.558000
0.464063,0.158333,0.558000
0.465625,0.158333,0.558000
0.467187,0.158333,0.557000
0.468750,0.158333,0.556000
0.470313,0.158333,0.555000
0.471875,0.158333,0.555000
0.473437,0.158333,0.555000
0.475000,0.158333,0.554000
0.476563,0.158333,0.554000
0.478125,0.158333,0.554000
0.479688,0.158333,0.554000
0.481250,0.158333,0.555000
0.482812,0.158333,0.555000
0.484375,0.158333,0.555000
0.485938,0.158333,0.556000
0.364062,0.160417,0.581000
0.365625,0.160417,0.581000
0.367188,0.160417,0.581000
0.368750,0.160417,0.581000
0.370313,0.160417,0.581000
0.371875,0.160417,0.581000
0.373437,0.160417,0.581000
0.375000,0.160417,0.581000
0.376563,0.160417,0.581000
0.378125,0.160417,0.580000
0.379687,0.160417,0.580000
0.381250,0.160417,0.580000
0.382813,0.160417,0.579000
0.384375,0.160417,0.579000
0.385938,0.160417,0.579000
0.387500,0.160417,0.578000
0.389062,0.160417,0.578000
0.390625,0.160417,0.578000
0.392188,0.160417,0.577000
0.393750,0.160417,0.577000
0.395312,0.160417,0.576000
0.396875,0.160417,0.576000
0.398438,0.160417,0.576000
0.400000,0.160417,0.576000
0.401563,0.160417,0.575000
0.403125,0.160417,0.575000
0.404687,0.160417,0.574000
0.406250,0.160417,0.573000
0.407813,0.160417,0.573000
0.409375,0.160417,0.572000
0.410937,0.160417,0.572000
0.412500,0.160417,0.571000
0.414063,0.160417,0.571000
0.415625,0.160417,0.571000
0.417188,0.160417,0.570000
0.418750,0.160417,0.570000
0.420312,0.160417,0.570000
0.421875,0.160417,0.569000
0.423438,0.160417,0.569000
0.425000,0.160417,0.569000
0.426562,0.160417,0.569000
0.428125,0.160417,0.569000
0.429688,0.160417,0.568000
0.431250,0.160417,0.568000
0.432813,0.160417,0.568000
0.434375,0.160417,0.568000
0.435937,0.160417,0.568000
0.437500,0.160417,0.567000
0.439063,0.160417,0.567000
0.440625,0.160417,0.567000
0.442187,0.160417,0.567000
0.443750,0.160417,0.566000
0.445313,0.160417,0.566000
0.446875,0.160417,0.565000
0.448438,0.160417,0.565000
0.450000,0.160417,0.564000
0.451562,0.160417,0.563000
0.453125,0.160417,0.562000
0.454688,0.160417,0.562000
0.456250,0.160417,0.561000
0.457812,0.160417,0.561000
0.459375,0.160417,0.560000
0.460938,0.160417,0.559000
0.462500,0.160417,0.558000
0.464063,0.160417,0.558000
0.465625,0.160417,0.558000
0.467187,0.160417,0.557000
0.468750,0.160417,0.556000
0.470313,0.160417,0.556000
0.471875,0.160417,0.555000
0.473437,0.160417,0.555000
0.475000,0.160417,0.555000
0.476563,0.160417,0.555000
0.478125,0.160417,0.554000
0.479688,0.160417,0.554000
0.481250,0.160417,0.555000
0.482812,0.160417,0.555000
0.484375,0.160417,0.555000
0.485938,0.160417,0.556000
0.365625,0.162500,0.582000
0.367188,0.162500,0.582000
0.368750,0.162500,0.582000
0.370313,0.162500,0.582000
0.371875,0.162500,0.582000
0.373437,0.162500,0.582000
0.375000,0.162500,0.582000
0.376563,0.162500,0.581000
0.378125,0.162500,0.581000
0.379687,0.162500,0.581000
0.381250,0.162500,0.581000
0.382813,0.162500,0.580000
0.384375,0.162500,0.580000
0.385938,0.162500,0.580000
0.387500,0.162500,0.579000
0.389062,0.162500,0.579000
0.390625,0.162500,0.579000
0.392188,0.162500,0.578000
0.393750,0.162500,0.578000
0.395312,0.162500,0.577000
0.396875,0.162500,0.577000
0.398438,0.162500,0.577000
0.400000,0.162500,0.576000
0.401563,0.162500,0.576000
0.403125,0.162500,0.576000
0.404687,0.162500,0.575000
0.406250,0.162500,0.574000
0.407813,0.162500,0.574000
0.409375,0.162500,0.573000
0.410937,0.162500,0.572000
0.412500,0.162500,0.572000
0.414063,0.162500,0.572000
0.415625,0.162500,0.572000
0.417188,0.162500,0.571000
0.418750,0.162500,0.570000
0.420312,0.162500,0.570000
0.421875,0.162500,0.570000
0.423438,0.162500,0.569000
0.425000,0.162500,0.569000
0.426562,0.162500,0.569000
0.428125,0.162500,0.569000
0.429688,0.162500,0.569000
0.431250,0.162500,0.568000
0.432813,0.162500,0.568000
0.434375,0.162500,0.568000
0.435937,0.162500,0.568000
0.437500,0.162500,0.568000
0.439063,0.162500,0.568000
0.440625,0.162500,0.567000
0.442187,0.162500,0.567000
0.443750,0.162500,0.566000
0.445313,0.162500,0.566000
0.446875,0.162500,0.565000
0.448438,0.162500,0.565000
0.450000,0.162500,0.565000
0.451562,0.162500,0.564000
0.453125,0.162500,0.563000
0.454688,0.162500,0.562000
0.456250,0.162500,0.562000
0.457812,0.162500,0.561000
0.459375,0.162500,0.560000
0.460938,0.162500,0.559000
0.462500,0.162500,0.559000
0.464063,0.162500,0.558000
0.465625,0.162500,0.558000
0.467187,0.162500,0.557000
0.468750,0.162500,0.556000
0.470313,0.162500,0.556000
0.471875,0.162500,0.555000
0.473437,0.162500,0.555000
0.475000,0.162500,0.555000
0.476563,0.162500,0.555000
0.478125,0.162500,0.555000
0.479688,0.162500,0.555000
0.481250,0.162500,0.555000
0.482812,0.162500,0.555000
0.484375,0.162500,0.556000
0.485938,0.162500,0.558000
0.487500,0.162500,0.559000
0.489062,0.162500,0.561000
0.490625,0.162500,0.562000
0.492188,0.162500,0.564000
0.367188,0.164583,0.583000
0.368750,0.164583,0.583000
0.370313,0.164583,0.583000
0.371875,0.164583,0.583000
0.373437,0.164583,0.583000
0.375000,0.164583,0.582000
0.376563,0.164583,0.582000
0.378125,0.164583,0.582000
0.379687,0.164583,0.582000
0.381250,0.164583,0.581000
0.382813,0.164583,0.581000
0.384375,0.164583,0.581000
0.385938,0.164583,0.581000
0.387500,0.164583,0.580000
0.389062,0.164583,0.580000
0.390625,0.164583,0.580000
0.392188,0.164583,0.579000
0.393750,0.164583,0.579000
0.395312,0.164583,0.578000
0.396875,0.164583,0.578000
0.398438,0.164583,0.578000
0.400000,0.164583,0.577000
0.401563,0.164583,0.577000
0.403125,0.164583,0.576000
0.404687,0.164583,0.576000
0.406250,0.164583,0.575000
0.407813,0.164583,0.575000
0.409375,0.164583,0.574000
0.410937,0.164583,0.573000
0.412500,0.164583,0.572000
0.414063,0.164583,0.572000
0.415625,0.164583,0.572000
0.417188,0.164583,0.571000
0.418750,0.164583,0.571000
0.420312,0.164583,0.571000
0.421875,0.164583,0.570000
0.423438,0.164583,0.570000
0.425000,0.164583,0.569000
0.426562,0.164583,0.569000
0.428125,0.164583,0.569000
0.429688,0.164583,0.569000
0.431250,0.164583,0.568000
0.432813,0.164583,0.568000
0.434375,0.164583,0.568000
0.435937,0.164583,0.568000
0.437500,0.164583,0.568000
0.439063,0.164583,0.568000
0.440625,0.164583,0.568000
0.442187,0.164583,0.567000
0.443750,0.164583,0.567000
0.445313,0.164583,0.566000
0.446875,0.164583,0.566000
0.448438,0.164583,0.565000
0.450000,0.164583,0.565000
0.451562,0.164583,0.565000
0.453125,0.164583,0.564000
0.454688,0.164583,0.563000
0.456250,0.164583,0.562000
0.457812,0.164583,0.562000
0.459375,0.164583,0.561000
0.460938,0.164583,0.560000
0.462500,0.164583,0.559000
0.464063,0.164583,0.559000
0.465625,0.164583,0.558000
0.467187,0.164583,0.558000
0.468750,0.164583,0.557000
0.470313,0.164583,0.556000
0.471875,0.164583,0.556000
0.473437,0.164583,0.555000
0.475000,0.164583,0.555000
0.476563,0.164583,0.555000
0.478125,0.164583,0.555000
0.479688,0.164583,0.555000
0.481250,0.164583,0.555000
0.482812,0.164583,0.556000
0.484375,0.164583,0.556000
0.485938,0.164583,0.558000
0.487500,0.164583,0.559000
0.489062,0.164583,0.561000
0.490625,0.164583,0.562000
0.492188,0.164583,0.564000
0.493750,0.164583,0.567000
0.495313,0.164583,0.567000
0.496875,0.164583,0.568000
0.498437,0.164583,0.567000
0.500000,0.164583,0.567000
0.364062,0.166667,0.585000
0.365625,0.166667,0.585000
0.367188,0.166667,0.584000
0.368750,0.166667,0.584000
0.370313,0.166667,0.584000
0.371875,0.166667,0.583000
